Unnamed: 0,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
168,A woman did not like food.,A woman did not like burrito.,entailment,food,burrito,8,"A woman liked food, but not meal replacements.","A woman liked burrito, but not meal replacements.",neutral
169,A woman did not like burrito.,A woman did not like food.,neutral,burrito,food,8,"A woman liked burrito, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
170,A woman did not like food.,A woman did not like sushi.,entailment,food,sushi,8,"A woman liked food, but not meal replacements.","A woman liked sushi, but not meal replacements.",neutral
171,A woman did not like sushi.,A woman did not like food.,neutral,sushi,food,8,"A woman liked sushi, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
172,A woman did not like food.,A woman did not like popcorn.,entailment,food,popcorn,8,"A woman liked food, but not meal replacements.","A woman liked popcorn, but not meal replacements.",neutral
173,A woman did not like popcorn.,A woman did not like food.,neutral,popcorn,food,8,"A woman liked popcorn, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
174,A woman did not like food.,A woman did not like cheeseburger.,entailment,food,cheeseburger,8,"A woman liked food, but not meal replacements.","A woman liked cheeseburger, but not meal replacements.",neutral
175,A woman did not like cheeseburger.,A woman did not like food.,neutral,cheeseburger,food,8,"A woman liked cheeseburger, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
176,A woman did not like food.,A woman did not like pizza.,entailment,food,pizza,8,"A woman liked food, but not meal replacements.","A woman liked pizza, but not meal replacements.",neutral
177,A woman did not like pizza.,A woman did not like food.,neutral,pizza,food,8,"A woman liked pizza, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
178,A woman did not like food.,A woman did not like curry.,entailment,food,curry,8,"A woman liked food, but not meal replacements.","A woman liked curry, but not meal replacements.",neutral
179,A woman did not like curry.,A woman did not like food.,neutral,curry,food,8,"A woman liked curry, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
180,A woman did not like food.,A woman did not like meatloaf.,entailment,food,meatloaf,8,"A woman liked food, but not meal replacements.","A woman liked meatloaf, but not meal replacements.",neutral
181,A woman did not like meatloaf.,A woman did not like food.,neutral,meatloaf,food,8,"A woman liked meatloaf, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
182,A woman did not like food.,A woman did not like yogurt.,entailment,food,yogurt,8,"A woman liked food, but not meal replacements.","A woman liked yogurt, but not meal replacements.",neutral
183,A woman did not like yogurt.,A woman did not like food.,neutral,yogurt,food,8,"A woman liked yogurt, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
184,A woman did not like food.,A woman did not like pudding.,entailment,food,pudding,8,"A woman liked food, but not meal replacements.","A woman liked pudding, but not meal replacements.",neutral
185,A woman did not like pudding.,A woman did not like food.,neutral,pudding,food,8,"A woman liked pudding, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
186,A woman did not like food.,A woman did not like falafel.,entailment,food,falafel,8,"A woman liked food, but not meal replacements.","A woman liked falafel, but not meal replacements.",neutral
187,A woman did not like falafel.,A woman did not like food.,neutral,falafel,food,8,"A woman liked falafel, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
188,A woman did not like food.,A woman did not like pita.,entailment,food,pita,8,"A woman liked food, but not meal replacements.","A woman liked pita, but not meal replacements.",neutral
189,A woman did not like pita.,A woman did not like food.,neutral,pita,food,8,"A woman liked pita, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
190,A woman did not like food.,A woman did not like hamburger.,entailment,food,hamburger,8,"A woman liked food, but not meal replacements.","A woman liked hamburger, but not meal replacements.",neutral
191,A woman did not like hamburger.,A woman did not like food.,neutral,hamburger,food,8,"A woman liked hamburger, but not meal replacements.","A woman liked food, but not meal replacements.",entailment
192,The man is not wearing jewelry.,The man is not wearing bracelets.,entailment,jewelry,bracelets,9,The man not wearing a hat is wearing jewelry.,The man not wearing a hat is wearing bracelets.,neutral
193,The man is not wearing bracelets.,The man is not wearing jewelry.,neutral,bracelets,jewelry,9,The man not wearing a hat is wearing bracelets.,The man not wearing a hat is wearing jewelry.,entailment
194,The man is not wearing jewelry.,The man is not wearing rings.,entailment,jewelry,rings,9,The man not wearing a hat is wearing jewelry.,The man not wearing a hat is wearing rings.,neutral
195,The man is not wearing rings.,The man is not wearing jewelry.,neutral,rings,jewelry,9,The man not wearing a hat is wearing rings.,The man not wearing a hat is wearing jewelry.,entailment
196,The man is not wearing jewelry.,The man is not wearing necklaces.,entailment,jewelry,necklaces,9,The man not wearing a hat is wearing jewelry.,The man not wearing a hat is wearing necklaces.,neutral
197,The man is not wearing necklaces.,The man is not wearing jewelry.,neutral,necklaces,jewelry,9,The man not wearing a hat is wearing necklaces.,The man not wearing a hat is wearing jewelry.,entailment
198,The man is not wearing jewelry.,The man is not wearing earrings.,entailment,jewelry,earrings,9,The man not wearing a hat is wearing jewelry.,The man not wearing a hat is wearing earrings.,neutral
199,The man is not wearing earrings.,The man is not wearing jewelry.,neutral,earrings,jewelry,9,The man not wearing a hat is wearing earrings.,The man not wearing a hat is wearing jewelry.,entailment
